target,id,date,flag,user,text,loc,latitude,longitude,company_tag
0,6365,2024-10-26 13:55:53,QuickGrub,hungerqueen1273,Terrible service by QuickGrub. Not ordering again.,"New York, NY, USA",40.7128,-74.006,Unknown
2,6366,2025-04-30 04:38:08,MealExpress,foodguru44,"Pizza arrived from MealExpress, as expected.","London, UK",51.5074,-0.1278,MealExpress
2,6367,2023-06-19 00:58:24,FoodFrenzy,dailyguru4527,"Pizza arrived from FoodFrenzy, as expected.","Dallas, TX, USA",32.7767,-96.797,FoodFrenzy
0,6368,2024-07-13 20:38:45,DishDash,dailyeater5469,My order from DishDash was cold and soggy.,"New York, NY, USA",40.7128,-74.006,DishDash
2,6369,2024-08-24 23:31:36,MealExpress,nomrunner3160,MealExpress service felt average today.,"Munich, Germany",48.1351,11.582,MealExpress
2,6370,2023-06-17 23:16:28,MealExpress,quickfan5567,"Ordered from MealExpress, it was okay.","London, UK",51.5074,-0.1278,MealExpress
2,6371,2024-07-04 09:30:54,QuickGrub,quickrunner5293,QuickGrub service felt average today.,"Philadelphia, PA, USA",39.9526,-75.1652,Unknown
2,6372,2024-09-27 11:33:26,QuickGrub,yumnut2874,"Pizza arrived from QuickGrub, as expected.","Philadelphia, PA, USA",39.9526,-75.1652,Unknown
2,6373,2024-01-07 14:11:43,QuickGrub,fastguru9033,"Ordered from QuickGrub, it was okay.","Chicago, IL, USA",41.8781,-87.6298,Unknown
0,6374,2024-02-18 21:45:24,DishDash,happyking8798,My order from DishDash was cold and soggy.,"Madrid, Spain",40.4168,-3.7038,DishDash
2,6375,2024-12-31 12:28:39,DishDash,fasteater8736,DishDash service felt average today.,"Chicago, IL, USA",41.8781,-87.6298,DishDash
4,6376,2023-01-01 22:29:16,MealExpress,superlover9875,"MealExpress just nailed my New Year's Day dinner, highly recommend.","Houston, TX, USA",29.7604,-95.3698,MealExpress
2,6377,2024-11-12 08:36:41,QuickGrub,eatfan3555,"Got my usual order from QuickGrub, no issues.","Berlin, Germany",52.52,13.405,Unknown
2,6378,2023-10-29 11:15:32,QuickGrub,hungeraddict4073,QuickGrub service felt average today.,"Amsterdam, Netherlands",52.3676,4.9041,Unknown
2,6379,2023-09-12 05:52:40,MealExpress,yumfan5771,MealExpress service felt average today.,"San Jose, CA, USA",37.3382,-121.8863,MealExpress
0,6380,2025-01-14 11:52:22,QuickGrub,eatqueen2363,Really disappointed with QuickGrub today. Late delivery.,"New York, NY, USA",40.7128,-74.006,Unknown
0,6381,2024-03-26 17:52:36,FoodFrenzy,fastgeek7874,"FoodFrenzy messed up my order, very unhappy.","Chicago, IL, USA",41.8781,-87.6298,FoodFrenzy
4,6382,2023-11-25 20:07:00,FoodFrenzy,eatrunner7195,Just got my order from FoodFrenzy - absolutely delicious! #yum,"Barcelona, Spain",41.3851,2.1734,FoodFrenzy
2,6383,2024-02-01 18:12:03,MealExpress,nomeater9546,"Got my usual order from MealExpress, no issues.","Houston, TX, USA",29.7604,-95.3698,MealExpress
4,6384,2023-08-26 09:18:12,FoodFrenzy,eatguru6186,"FoodFrenzy never disappoints, great experience.","London, UK",51.5074,-0.1278,FoodFrenzy
2,6385,2025-03-13 06:59:37,MealExpress,nomeater3668,MealExpress service felt average today.,"Rome, Italy",41.9028,12.4964,MealExpress
2,6386,2024-04-27 04:10:41,MealExpress,nomking1118,"Ordered from MealExpress, it was okay.","Rome, Italy",41.9028,12.4964,MealExpress
2,6387,2024-02-09 02:29:04,QuickGrub,fastlover7682,"Pizza arrived from QuickGrub, as expected.","San Jose, CA, USA",37.3382,-121.8863,Unknown
2,6388,2024-11-08 12:25:26,MealExpress,happyeater4888,"Ordered from MealExpress, it was okay.","San Antonio, TX, USA",29.4241,-98.4936,MealExpress
4,6389,2023-07-19 08:13:28,NO_QUERY,yumeater1018,Shoutout to EatsNow for amazing delivery speed!,"San Antonio, TX, USA",29.4241,-98.4936,EatsNow
2,6390,2024-02-10 08:55:19,FoodFrenzy,quickgeek8880,"Pizza arrived from FoodFrenzy, as expected.","Chicago, IL, USA",41.8781,-87.6298,FoodFrenzy
4,6391,2023-05-02 02:27:52,QuickGrub,quicknut245,Just got my order from QuickGrub - absolutely delicious! #yum,"Philadelphia, PA, USA",39.9526,-75.1652,Unknown
2,6392,2024-06-19 05:25:24,FoodFrenzy,quicklover9821,"Pizza arrived from FoodFrenzy, as expected.","Madrid, Spain",40.4168,-3.7038,FoodFrenzy
0,6393,2025-02-13 12:41:55,QuickGrub,nomqueen8898,Worst experience ever with QuickGrub. Save your money.,"Chicago, IL, USA",41.8781,-87.6298,Unknown
0,6394,2023-04-24 21:06:52,QuickGrub,fastnut4562,"QuickGrub messed up my order, very unhappy.","Phoenix, AZ, USA",33.4484,-112.074,Unknown
4,6395,2023-04-08 10:06:42,QuickGrub,quickking9847,Thanks to QuickGrub for making my Easter special!,"Houston, TX, USA",29.7604,-95.3698,Unknown
2,6396,2024-02-17 05:18:15,QuickGrub,hungergeek4680,QuickGrub service felt average today.,"Rome, Italy",41.9028,12.4964,Unknown
2,6397,2024-01-11 17:48:16,MealExpress,nomfan328,"MealExpress delivery was standard, nothing special.","San Diego, CA, USA",32.7157,-117.1611,MealExpress
2,6398,2024-04-10 17:22:30,FoodFrenzy,nomguru7338,"Got my usual order from FoodFrenzy, no issues.","Barcelona, Spain",41.3851,2.1734,FoodFrenzy
0,6399,2024-09-20 13:33:48,DishDash,dailynut6874,Worst experience ever with DishDash. Save your money.,"Berlin, Germany",52.52,13.405,DishDash
0,6400,2024-04-02 14:31:52,MealExpress,nomking3185,My order from MealExpress was cold and soggy.,"Phoenix, AZ, USA",33.4484,-112.074,MealExpress
0,6401,2023-09-19 15:16:09,DishDash,hungereater3372,Terrible service by DishDash. Not ordering again.,"San Jose, CA, USA",37.3382,-121.8863,DishDash
2,6402,2025-01-03 18:52:26,DishDash,happyguru9980,"Ordered from DishDash, it was okay.","San Jose, CA, USA",37.3382,-121.8863,DishDash
2,6403,2024-06-06 05:55:02,MealExpress,dailyking4790,"MealExpress delivery was standard, nothing special.","Vienna, Austria",48.2082,16.3738,MealExpress
2,6404,2025-03-18 08:49:41,MealExpress,hungerguru6289,"MealExpress delivery was standard, nothing special.","Dublin, Ireland",53.3498,-6.2603,MealExpress
0,6405,2024-03-23 05:29:51,DishDash,fastqueen7082,My order from DishDash was cold and soggy.,"Vienna, Austria",48.2082,16.3738,DishDash
2,6406,2024-05-27 17:15:56,EatsNow,happyeater1185,EatsNow service felt average today.,"Los Angeles, CA, USA",34.0522,-118.2437,EatsNow
2,6407,2024-06-20 10:23:59,EatsNow,hungerlover4339,"Ordered from EatsNow, it was okay.","Los Angeles, CA, USA",34.0522,-118.2437,EatsNow
4,6408,2024-04-27 19:18:25,DishDash,dailyrunner2396,"DishDash never disappoints, great experience.","San Diego, CA, USA",32.7157,-117.1611,DishDash
4,6409,2023-11-15 22:28:02,QuickGrub,quickqueen2608,Loving the service from QuickGrub! So fast and reliable.,"Barcelona, Spain",41.3851,2.1734,Unknown
0,6410,2024-12-30 15:24:51,DishDash,nomnut2741,Worst experience ever with DishDash. Save your money.,"New York, NY, USA",40.7128,-74.006,DishDash
0,6411,2024-04-10 12:11:42,DishDash,dailyaddict7549,Really disappointed with DishDash today. Late delivery.,"Berlin, Germany",52.52,13.405,DishDash
2,6412,2024-05-09 13:36:06,DishDash,hungerfan9287,"Ordered from DishDash, it was okay.","Paris, France",48.8566,2.3522,DishDash
2,6413,2022-12-31 10:26:40,DishDash,foodfan1429,"DishDash delivery was standard, nothing special.","New York, NY, USA",40.7128,-74.006,DishDash
2,6414,2025-01-03 06:39:10,DishDash,fastrunner7772,"Ordered from DishDash, it was okay.","San Jose, CA, USA",37.3382,-121.8863,DishDash
0,6415,2023-07-05 11:34:40,EatsNow,nomlover2174,Worst experience ever with EatsNow. Save your money.,"Chicago, IL, USA",41.8781,-87.6298,EatsNow
0,6416,2024-08-07 07:17:46,FoodFrenzy,dailyguru8217,My order from FoodFrenzy was cold and soggy.,"Vienna, Austria",48.2082,16.3738,FoodFrenzy
0,6417,2023-10-28 10:13:03,FoodFrenzy,hungereater4680,Really disappointed with FoodFrenzy today. Late delivery.,"Rome, Italy",41.9028,12.4964,FoodFrenzy
4,6418,2024-03-04 21:46:36,NO_QUERY,dailyfan4604,"FoodFrenzy never disappoints, great experience.","San Antonio, TX, USA",29.4241,-98.4936,FoodFrenzy
4,6419,2023-02-22 07:58:06,DishDash,supernut1594,"DishDash never disappoints, great experience.","Berlin, Germany",52.52,13.405,DishDash
4,6420,2023-03-27 08:57:59,NO_QUERY,dailyking8952,Shoutout to DishDash for amazing delivery speed!,"Philadelphia, PA, USA",39.9526,-75.1652,DishDash
0,6421,2024-01-22 03:48:54,FoodFrenzy,foodeater5348,My order from FoodFrenzy was cold and soggy.,"Munich, Germany",48.1351,11.582,FoodFrenzy
4,6422,2023-08-08 06:13:25,NO_QUERY,yumnut5989,Loving the service from MealExpress! So fast and reliable.,"San Diego, CA, USA",32.7157,-117.1611,MealExpress
4,6423,2025-12-26 20:55:48,QuickGrub,hungernut7502,Loving the service from QuickGrub! So fast and reliable.,"Berlin, Germany",52.52,13.405,Unknown
4,6424,2023-05-30 03:48:07,EatsNow,happylover4408,Just got my order from EatsNow - absolutely delicious! #yum,"Rome, Italy",41.9028,12.4964,EatsNow
4,6425,2025-01-31 06:55:13,QuickGrub,dailyaddict2459,Just got my order from QuickGrub - absolutely delicious! #yum,"Vienna, Austria",48.2082,16.3738,Unknown
0,6426,2024-01-01 00:17:05,QuickGrub,eatguru2030,My order from QuickGrub was cold and soggy.,"Dublin, Ireland",53.3498,-6.2603,Unknown
0,6427,2024-01-17 00:57:26,DishDash,nomqueen1762,"DishDash messed up my order, very unhappy.","Madrid, Spain",40.4168,-3.7038,DishDash
2,6428,2023-06-15 22:51:26,FoodFrenzy,happyguru7348,"Pizza arrived from FoodFrenzy, as expected.","Berlin, Germany",52.52,13.405,FoodFrenzy
2,6429,2024-12-29 08:10:48,DishDash,yumeater6385,"Pizza arrived from DishDash, as expected.","Berlin, Germany",52.52,13.405,DishDash
2,6430,2024-12-23 03:32:45,DishDash,dailyguru3736,DishDash service felt average today.,"Paris, France",48.8566,2.3522,DishDash
2,6431,2025-01-02 14:26:46,FoodFrenzy,dailyguru1590,FoodFrenzy service felt average today.,"San Jose, CA, USA",37.3382,-121.8863,FoodFrenzy
2,6432,2023-06-28 20:50:19,DishDash,fastrunner5498,DishDash service felt average today.,"Vienna, Austria",48.2082,16.3738,DishDash
2,6433,2024-02-22 13:29:52,DishDash,hungernut2449,"Got my usual order from DishDash, no issues.","Chicago, IL, USA",41.8781,-87.6298,DishDash
2,6434,2023-02-13 20:26:15,DishDash,fastaddict5302,"Got my usual order from DishDash, no issues.","San Jose, CA, USA",37.3382,-121.8863,DishDash
4,6435,2024-11-22 14:35:44,QuickGrub,quickaddict8710,"Huge thanks to QuickGrub, my food arrived hot and fresh.","Los Angeles, CA, USA",34.0522,-118.2437,Unknown
2,6436,2024-09-16 08:57:27,FoodFrenzy,happyking8850,"Ordered from FoodFrenzy, it was okay.","San Jose, CA, USA",37.3382,-121.8863,FoodFrenzy
2,6437,2024-10-14 06:38:08,FoodFrenzy,happyaddict9261,"Ordered from FoodFrenzy, it was okay.","Phoenix, AZ, USA",33.4484,-112.074,FoodFrenzy
2,6438,2024-12-24 05:20:35,EatsNow,yumguru3244,"Ordered from EatsNow, it was okay.","Vienna, Austria",48.2082,16.3738,EatsNow
4,6439,2024-10-11 05:11:45,MealExpress,yumrunner6341,"MealExpress never disappoints, great experience.","London, UK",51.5074,-0.1278,MealExpress
0,6440,2024-02-02 09:06:28,QuickGrub,yumnut6958,My order from QuickGrub was cold and soggy.,"Rome, Italy",41.9028,12.4964,Unknown
0,6441,2024-02-27 21:18:26,DishDash,dailyqueen2781,Really disappointed with DishDash today. Late delivery.,"San Diego, CA, USA",32.7157,-117.1611,DishDash
2,6442,2024-04-02 15:13:42,DishDash,hungerrunner7717,"Pizza arrived from DishDash, as expected.","Dublin, Ireland",53.3498,-6.2603,DishDash
2,6443,2024-01-01 14:08:12,NO_QUERY,supereater7001,"Got my usual order from EatsNow, no issues.","Houston, TX, USA",29.7604,-95.3698,EatsNow
0,6444,2025-03-13 08:17:57,EatsNow,foodguru8978,"EatsNow messed up my order, very unhappy.","Madrid, Spain",40.4168,-3.7038,EatsNow
2,6445,2023-07-25 06:33:14,DishDash,foodrunner6756,"Ordered from DishDash, it was okay.","New York, NY, USA",40.7128,-74.006,DishDash
2,6446,2024-06-01 06:02:22,FoodFrenzy,yumlover9147,"Got my usual order from FoodFrenzy, no issues.","Barcelona, Spain",41.3851,2.1734,FoodFrenzy
2,6447,2024-05-21 05:35:22,FoodFrenzy,dailyeater9378,"FoodFrenzy delivery was standard, nothing special.","Vienna, Austria",48.2082,16.3738,FoodFrenzy
4,6448,2023-06-18 18:43:43,MealExpress,foodnut8773,Shoutout to MealExpress for amazing delivery speed!,"Barcelona, Spain",41.3851,2.1734,MealExpress
2,6449,2023-06-21 15:41:14,FoodFrenzy,yumrunner1230,"FoodFrenzy delivery was standard, nothing special.","Madrid, Spain",40.4168,-3.7038,FoodFrenzy
0,6450,2023-07-18 23:02:38,FoodFrenzy,nomrunner9417,Really disappointed with FoodFrenzy today. Late delivery.,"Paris, France",48.8566,2.3522,FoodFrenzy
0,6451,2024-07-09 19:54:12,QuickGrub,happyrunner2574,Terrible service by QuickGrub. Not ordering again.,"Amsterdam, Netherlands",52.3676,4.9041,Unknown
2,6452,2024-08-22 18:44:07,QuickGrub,eatgeek1201,QuickGrub service felt average today.,"Houston, TX, USA",29.7604,-95.3698,Unknown
4,6453,2023-07-02 23:48:23,EatsNow,dailyqueen3384,"EatsNow never disappoints, great experience.","New York, NY, USA",40.7128,-74.006,EatsNow
2,6454,2023-07-24 06:40:42,FoodFrenzy,fastfan6387,"Got my usual order from FoodFrenzy, no issues.","Amsterdam, Netherlands",52.3676,4.9041,FoodFrenzy
4,6455,2023-11-02 03:30:42,EatsNow,hungerking8265,Just got my order from EatsNow - absolutely delicious! #yum,"Paris, France",48.8566,2.3522,EatsNow
0,6456,2025-02-09 00:25:51,DishDash,yumqueen4876,Really disappointed with DishDash today. Late delivery.,"Vienna, Austria",48.2082,16.3738,DishDash
0,6457,2024-02-15 21:23:23,EatsNow,fastguru3003,"EatsNow messed up my order, very unhappy.","San Antonio, TX, USA",29.4241,-98.4936,EatsNow
2,6458,2024-04-27 02:18:10,FoodFrenzy,superlover7493,"Ordered from FoodFrenzy, it was okay.","Rome, Italy",41.9028,12.4964,FoodFrenzy
4,6459,2023-05-28 16:44:58,FoodFrenzy,nomeater4240,"FoodFrenzy never disappoints, great experience.","Madrid, Spain",40.4168,-3.7038,FoodFrenzy
4,6460,2024-12-09 22:19:43,QuickGrub,yumfan2818,"QuickGrub never disappoints, great experience.","Los Angeles, CA, USA",34.0522,-118.2437,Unknown
4,6461,2024-07-06 05:49:35,MealExpress,hungeraddict1692,Shoutout to MealExpress for amazing delivery speed!,"Paris, France",48.8566,2.3522,MealExpress
2,6462,2024-08-06 01:06:30,MealExpress,happyking474,MealExpress service felt average today.,"Rome, Italy",41.9028,12.4964,MealExpress
0,6463,2024-07-07 04:56:53,EatsNow,foodguru9440,Terrible service by EatsNow. Not ordering again.,"Vienna, Austria",48.2082,16.3738,EatsNow
4,6464,2023-09-19 12:01:41,DishDash,happyaddict1563,Just got my order from DishDash - absolutely delicious! #yum,"Rome, Italy",41.9028,12.4964,DishDash
0,6465,2023-06-27 00:34:16,EatsNow,foodeater1467,"EatsNow messed up my order, very unhappy.","Barcelona, Spain",41.3851,2.1734,EatsNow
2,6466,2023-10-15 05:17:55,QuickGrub,happyrunner6401,"Pizza arrived from QuickGrub, as expected.","Rome, Italy",41.9028,12.4964,Unknown
0,6467,2023-06-19 17:28:05,EatsNow,supereater8771,Really disappointed with EatsNow today. Late delivery.,"Paris, France",48.8566,2.3522,EatsNow
2,6468,2024-03-14 13:18:19,MealExpress,foodguru5368,"Pizza arrived from MealExpress, as expected.","San Antonio, TX, USA",29.4241,-98.4936,MealExpress
2,6469,2023-01-03 00:00:52,MealExpress,hungerrunner2248,"Pizza arrived from MealExpress, as expected.","Dallas, TX, USA",32.7767,-96.797,MealExpress
4,6470,2024-11-06 01:21:40,QuickGrub,yumnut3110,"Huge thanks to QuickGrub, my food arrived hot and fresh.","San Jose, CA, USA",37.3382,-121.8863,Unknown
4,6471,2023-10-25 16:40:48,FoodFrenzy,superqueen6735,Loving the service from FoodFrenzy! So fast and reliable.,"Dublin, Ireland",53.3498,-6.2603,FoodFrenzy
0,6472,2024-05-09 02:17:50,FoodFrenzy,fastqueen8230,Really disappointed with FoodFrenzy today. Late delivery.,"San Jose, CA, USA",37.3382,-121.8863,FoodFrenzy
4,6473,2024-03-08 13:34:02,EatsNow,nomgeek8894,Loving the service from EatsNow! So fast and reliable.,"Munich, Germany",48.1351,11.582,EatsNow
4,6474,2024-04-12 16:11:01,MealExpress,superfan3858,Loving the service from MealExpress! So fast and reliable.,"Dallas, TX, USA",32.7767,-96.797,MealExpress
4,6475,2025-04-29 05:55:26,EatsNow,superguru9654,Just got my order from EatsNow - absolutely delicious! #yum,"Phoenix, AZ, USA",33.4484,-112.074,EatsNow
2,6476,2024-02-05 10:03:36,DishDash,nomguru4129,"Ordered from DishDash, it was okay.","San Jose, CA, USA",37.3382,-121.8863,DishDash
2,6477,2025-01-02 02:43:03,FoodFrenzy,dailygeek5682,"Pizza arrived from FoodFrenzy, as expected.","Chicago, IL, USA",41.8781,-87.6298,FoodFrenzy
4,6478,2025-04-16 13:19:47,FoodFrenzy,yumqueen9575,Loving the service from FoodFrenzy! So fast and reliable.,"Dallas, TX, USA",32.7767,-96.797,FoodFrenzy
4,6479,2023-07-04 23:12:31,EatsNow,dailyqueen5920,Just got my order from EatsNow - absolutely delicious! #yum,"San Jose, CA, USA",37.3382,-121.8863,EatsNow
4,6480,2024-02-23 02:07:46,NO_QUERY,happyeater581,"MealExpress never disappoints, great experience.","Los Angeles, CA, USA",34.0522,-118.2437,MealExpress
2,6481,2023-01-31 21:05:14,EatsNow,happyfan265,"Ordered from EatsNow, it was okay.","Dallas, TX, USA",32.7767,-96.797,EatsNow
0,6482,2024-05-22 13:48:59,MealExpress,hungerguru4366,Terrible service by MealExpress. Not ordering again.,"Rome, Italy",41.9028,12.4964,MealExpress
2,6483,2024-12-26 21:53:31,NO_QUERY,quickgeek5768,MealExpress service felt average today.,"Dublin, Ireland",53.3498,-6.2603,MealExpress
0,6484,2023-08-20 09:48:07,MealExpress,dailyeater7610,Really disappointed with MealExpress today. Late delivery.,"Los Angeles, CA, USA",34.0522,-118.2437,MealExpress
4,6485,2024-05-30 22:17:52,EatsNow,yumfan5511,Just got my order from EatsNow - absolutely delicious! #yum,"Paris, France",48.8566,2.3522,EatsNow
0,6486,2023-03-01 03:06:14,QuickGrub,foodqueen4547,Really disappointed with QuickGrub today. Late delivery.,"Munich, Germany",48.1351,11.582,Unknown
2,6487,2022-12-30 10:23:28,DishDash,hungernut7282,"Got my usual order from DishDash, no issues.","New York, NY, USA",40.7128,-74.006,DishDash
4,6488,2024-09-02 10:36:25,EatsNow,dailylover34,"EatsNow never disappoints, great experience.","Amsterdam, Netherlands",52.3676,4.9041,EatsNow
0,6489,2023-05-25 07:25:03,MealExpress,dailyguru3751,"MealExpress messed up my order, very unhappy.","Houston, TX, USA",29.7604,-95.3698,MealExpress
2,6490,2023-10-24 17:42:17,EatsNow,dailyguru3563,"Got my usual order from EatsNow, no issues.","Houston, TX, USA",29.7604,-95.3698,EatsNow
0,6491,2025-04-22 18:42:42,DishDash,eatrunner9775,Terrible service by DishDash. Not ordering again.,"Phoenix, AZ, USA",33.4484,-112.074,DishDash
0,6492,2023-09-08 21:44:41,EatsNow,hungerking2849,Really disappointed with EatsNow today. Late delivery.,"Munich, Germany",48.1351,11.582,EatsNow
2,6493,2025-02-12 18:14:51,FoodFrenzy,quicknut3319,"Got my usual order from FoodFrenzy, no issues.","Philadelphia, PA, USA",39.9526,-75.1652,FoodFrenzy
0,6494,2024-12-12 01:02:47,QuickGrub,foodqueen86,"QuickGrub messed up my order, very unhappy.","Dallas, TX, USA",32.7767,-96.797,Unknown
2,6495,2024-04-08 15:38:00,FoodFrenzy,foodqueen5692,"Pizza arrived from FoodFrenzy, as expected.","London, UK",51.5074,-0.1278,FoodFrenzy
2,6496,2023-09-12 14:05:21,FoodFrenzy,foodaddict4776,"Got my usual order from FoodFrenzy, no issues.","Dublin, Ireland",53.3498,-6.2603,FoodFrenzy
4,6497,2024-06-19 16:35:25,EatsNow,quicklover832,"Huge thanks to EatsNow, my food arrived hot and fresh.","London, UK",51.5074,-0.1278,EatsNow
0,6498,2025-03-26 14:02:50,DishDash,eatlover7247,Really disappointed with DishDash today. Late delivery.,"Amsterdam, Netherlands",52.3676,4.9041,DishDash
4,6499,2024-06-24 22:10:29,DishDash,dailyaddict7039,Just got my order from DishDash - absolutely delicious! #yum,"Phoenix, AZ, USA",33.4484,-112.074,DishDash
